"CiteID","ConID","ott_id","TSc","FSc","fF","TG","EE","BM","Eco","Lat","Long","TA","TAlog","SA","SAlog","Yr","DT","tWS","FD","PS","PST","DR","Drc","Drf"
"VanHeezik_1990","Megadyptes_antipodes",429618,281,273,0.97,"Birds","Endotherm",5326,"Marine",-46.33,169.67,"Years",2.86,"100km",5,1985,1985-05-15,327,"Gut content (non-lethal)","Whole population","NA",26,"Class","Species"
"Randall_1967","Megalops_atlanticus",854190,4,2,0.5,"Fish","Ectotherm",102300,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",2,"Species","Species"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,35,35,1,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1972,1972-01-01,11,"Gut content (lethal)","Whole population","NA",6,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,30,30,0.998,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1972,1972-01-01,11,"Gut content (lethal)","Whole population","NA",5,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,132,108,0.8164,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1971,1971-01-01,11,"Gut content (lethal)","Whole population","NA",5,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,186,177,0.9531,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1971,1971-01-01,11,"Gut content (lethal)","Whole population","NA",4,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,14,12,0.838,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1972,1972-01-01,11,"Gut content (lethal)","Whole population","NA",3,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,181,136,0.7528,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1972,1972-01-01,11,"Gut content (lethal)","Whole population","NA",3,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,84,71,0.8476,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1972,1972-01-01,11,"Gut content (lethal)","Whole population","NA",10,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,29,27,0.9285,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1971,1971-01-01,11,"Gut content (lethal)","Whole population","NA",4,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,52,51,0.9809,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1972,1972-01-01,11,"Gut content (lethal)","Whole population","NA",5,"Phylum","Class"
"Fevolden_1982","Meganyctiphanes_norvegica",151806,107,60,0.5605,"Arthropods","Ectotherm",0.0145,"Marine",59.8,10.53,"Days",0,"100m",2,1972,1972-01-01,11,"Gut content (lethal)","Whole population","NA",5,"Phylum","Class"
"Yang_2011","Melamphaes_lugubris",273421,15,15,1,"Fish","Ectotherm",16.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Day - 1,000m",10,"Phylum","Species"
"Yang_2011","Melamphaes_lugubris",273421,52,51,0.9808,"Fish","Ectotherm",16.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Night - 1,000m",25,"Phylum","Species"
"Collard_1970","Melamphaes_lugubris",273421,1,1,1,"Fish","Ectotherm",16.25,"Marine",32.67,-120.58,NA,NA,NA,NA,1964,1964-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Yang_2011","Melamphaes_lugubris",273421,60,60,1,"Fish","Ectotherm",16.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Night - 500m",29,"Phylum","Species"
"Yang_2011","Melamphaes_lugubris",273421,15,15,1,"Fish","Ectotherm",16.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Night - 250m",10,"Phylum","Species"
"Eriksen_2021","Melanogrammus_aeglefinus",635904,304,255,0.8388,"Fish","Ectotherm",538,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-02-15,56,"Gut content (lethal)","Whole population","NA",8,"Phylum","Order"
"Eriksen_2021","Melanogrammus_aeglefinus",635904,620,519,0.8371,"Fish","Ectotherm",538,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-08-15,237,"Gut content (lethal)","Whole population","NA",12,"Phylum","Order"
"Eriksen_2021","Melanogrammus_aeglefinus",635904,2205,1614,0.732,"Fish","Ectotherm",538,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-11-15,329,"Gut content (lethal)","Whole population","NA",10,"Phylum","Order"
"Eriksen_2021","Melanogrammus_aeglefinus",635904,187,139,0.7433,"Fish","Ectotherm",538,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-05-15,145,"Gut content (lethal)","Whole population","NA",9,"Phylum","Order"
"King_2005","Melanotaenia_fluviatilis",224783,142,142,1,"Fish","Ectotherm",7.506,"Lotic",-36.42,145.65,"Months",1.38,"1000m",3,1998,1998-12-01,163,"Gut content (lethal)","Sub-population","Juvenile/Adult",10,"Order","Family"
"King_2005","Melanotaenia_fluviatilis",224783,127,127,1,"Fish","Ectotherm",7.506,"Lotic",-36.42,145.65,"Months",1.38,"1000m",3,1998,1998-12-01,163,"Gut content (lethal)","Sub-population","Metalarvae",10,"Phylum","Family"
"King_2005","Melanotaenia_fluviatilis",224783,83,83,1,"Fish","Ectotherm",7.506,"Lotic",-36.42,145.65,"Months",1.38,"1000m",3,1998,1998-12-01,163,"Gut content (lethal)","Sub-population","Preflexion",9,"Phylum","Family"
"King_2005","Melanotaenia_fluviatilis",224783,95,95,1,"Fish","Ectotherm",7.506,"Lotic",-36.42,145.65,"Months",1.38,"1000m",3,1998,1998-12-01,163,"Gut content (lethal)","Sub-population","Postflexion",10,"Phylum","Family"
"Randall_1967","Melichthys_niger",183846,17,17,1,"Fish","Ectotherm",415.5,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",13,"Phylum","Genus"
"Huey_2001","Menetia_greyii",733910,20,17,0.85,"Reptiles","Ectotherm",1.117,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Arrington_2002","Menidia_beryllina",804705,619,479,0.7738,"Fish","Ectotherm",2.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Arrington_2002","Menidia_peninsulae",800800,70,44,0.6286,"Fish","Ectotherm",21.5,"Marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Keough_1979","Meridiastra_gunnii",644991,65,32,0.4923,"Echinoderms","Ectotherm",100,"Marine",-35.52,138.18,"Years",2.86,"10m",1,1976,1976-01-01,NA,"Direct observation","Whole population","NA",7,"Phylum","Species"
"Jensen_1960","Merluccius_bilinearis",351757,116,65,0.5603,"Fish","Ectotherm",1265,"Marine",42.87,-66.88,"Months",1.38,"1000m",3,1955,1955-09-15,268,"Gut content (lethal)","Whole population","NA",2,"Phylum","Order"
"Jensen_1960","Merluccius_bilinearis",351757,111,20,0.1802,"Fish","Ectotherm",1265,"Marine",42.13,-70.08,"Months",1.38,"1000m",3,1954,1954-08-15,237,"Gut content (lethal)","Whole population","NA",5,"Phylum","Species"
"Falke_2024","Merluccius_bilinearis",351757,1364,1102,0.8079,"Fish","Ectotherm",1265,"Marine",43.8,-69.3,"Years",2.86,"100km",5,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",38,"Phylum","Species"
"Jensen_1960","Merluccius_bilinearis",351757,80,37,0.4625,"Fish","Ectotherm",1265,"Marine",41.3,-71.52,"Months",1.38,"1000m",3,1956,1956-10-15,299,"Gut content (lethal)","Whole population","NA",3,"Phylum","Order"
"Jensen_1960","Merluccius_bilinearis",351757,41,31,0.7561,"Fish","Ectotherm",1265,"Marine",40.22,-72.3,"Months",1.38,"1000m",3,1958,1958-10-15,298,"Gut content (lethal)","Whole population","NA",3,"Phylum","Order"
"Buckley_1997","Merluccius_productus",183169,174,155,0.8908,"Fish","Ectotherm",318,"Marine",48.39,-125.21,"Months",1.38,"100km",5,1989,1989-08-15,237,"Gut content (lethal)","Whole population","25-70 cm",5,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,83,75,0.9036,"Fish","Ectotherm",318,"Marine",51.71,-128.98,"Months",1.38,"100km",5,1995,1995-08-15,237,"Gut content (lethal)","Whole population","44-56 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,120,108,0.9,"Fish","Ectotherm",318,"Marine",35.03,-121.17,"Months",1.38,"100km",5,1995,1995-08-15,237,"Gut content (lethal)","Whole population","3-56 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,494,422,0.8543,"Fish","Ectotherm",318,"Marine",48.39,-125.21,"Months",1.38,"100km",5,1995,1995-08-15,237,"Gut content (lethal)","Whole population","18-73 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,568,532,0.9366,"Fish","Ectotherm",318,"Marine",45.41,-124.62,"Months",1.38,"100km",5,1995,1995-08-15,237,"Gut content (lethal)","Whole population","21-76 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,151,122,0.8079,"Fish","Ectotherm",318,"Marine",41.46,-124.45,"Months",1.38,"100km",5,1995,1995-08-15,237,"Gut content (lethal)","Whole population","20-65 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,30,23,0.7667,"Fish","Ectotherm",318,"Marine",41.46,-124.45,"Months",1.38,"100km",5,1989,1989-08-15,237,"Gut content (lethal)","Whole population","42-51 cm",4,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,239,203,0.8494,"Fish","Ectotherm",318,"Marine",37.37,-122.99,"Months",1.38,"100km",5,1989,1989-08-15,237,"Gut content (lethal)","Whole population","23-70 cm",8,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,30,26,0.8667,"Fish","Ectotherm",318,"Marine",48.39,-125.21,"Days",0,"100km",5,1992,1992-11-01,316,"Gut content (lethal)","Whole population","42-51 cm",5,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,571,539,0.944,"Fish","Ectotherm",318,"Marine",45.41,-124.62,"Months",1.38,"100km",5,1989,1989-08-15,237,"Gut content (lethal)","Whole population","34-75 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,138,131,0.9493,"Fish","Ectotherm",318,"Marine",39.57,-124.44,"Days",0,"100km",5,1991,1991-11-01,315,"Gut content (lethal)","Whole population","18-60 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,70,48,0.6857,"Fish","Ectotherm",318,"Marine",45.41,-124.62,"Days",0,"100km",5,1992,1992-11-01,316,"Gut content (lethal)","Whole population","35-59 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,214,162,0.757,"Fish","Ectotherm",318,"Marine",37.37,-122.99,"Months",1.38,"100km",5,1995,1995-08-15,237,"Gut content (lethal)","Whole population","23-73 cm",6,"Phylum","Family"
"Buckley_1997","Merluccius_productus",183169,82,76,0.9268,"Fish","Ectotherm",318,"Marine",35.03,-121.17,"Months",1.38,"100km",5,1989,1989-08-15,237,"Gut content (lethal)","Whole population","10-58 cm",2,"Phylum","Family"
"Huey_2001","Meroles_squamulosus",1014443,116,112,0.9655,"Reptiles","Ectotherm",11.4,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Huey_2001","Meroles_suborbitalis",996385,780,762,0.9769,"Reptiles","Ectotherm",8.319,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Majaneva_2013","Mertensia_ovum",523265,78,50,0.64,"Ctenophores","Ectotherm",1.84,"Marine",79.2,15.6,"Days",0,"1000m",3,2010,2010-09-17,270,"Gut content (lethal)","Whole population","NA",12,"Phylum","Genus"
"Siferd_1992","Mertensia_ovum",523265,1438,432,0.3004,"Ctenophores","Ectotherm",1.84,"Marine",74.67,-95,"Months",1.38,"100m",2,1986,1986-01-01,NA,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Siferd_1992","Mertensia_ovum",523265,587,277,0.4719,"Ctenophores","Ectotherm",1.84,"Marine",74.67,-95,"Months",1.38,"100m",2,1985,1985-01-01,NA,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Purcell_2010","Mertensia_ovum",523265,49,42,0.8571,"Ctenophores","Ectotherm",1.84,"Marine",74.5,-157,"Months",1.38,"100km",5,2005,2005-07-15,206,"Gut content (lethal)","Whole population","NA",3,"Species","Species"
"Brito_2015","Mesoclemmys_vanderhaegei",944935,5,5,1,"Reptiles","Ectotherm",576,"Lotic",-15.43,-55.75,"Months",1.38,"1000m",3,2007,2007-02-15,238,"Gut content (non-lethal)","Whole population","NA",53,"Phylum","Family"
"Brito_2015","Mesoclemmys_vanderhaegei",944935,7,7,1,"Reptiles","Ectotherm",576,"Lentic",-15.43,-55.75,"Months",1.38,"1000m",3,2007,2007-02-15,238,"Gut content (non-lethal)","Whole population","NA",53,"Phylum","Family"
"Brito_2015","Mesoclemmys_vanderhaegei",944935,8,8,1,"Reptiles","Ectotherm",576,"Lotic",-15.4,-55.83,"Months",1.38,"1000m",3,2007,2007-02-15,238,"Gut content (non-lethal)","Whole population","NA",53,"Phylum","Family"
"Brito_2015","Mesoclemmys_vanderhaegei",944935,24,23,0.9583,"Reptiles","Ectotherm",576,"Lotic",-15.45,-55.73,"Months",1.38,"1000m",3,2007,2007-02-15,238,"Gut content (non-lethal)","Whole population","NA",53,"Phylum","Family"
"Brito_2015","Mesoclemmys_vanderhaegei",944935,5,5,1,"Reptiles","Ectotherm",576,"Lentic",-15.43,-55.75,"Months",1.38,"1000m",3,2007,2007-02-15,238,"Gut content (non-lethal)","Whole population","NA",53,"Phylum","Family"
"Brito_2015","Mesoclemmys_vanderhaegei",944935,13,13,1,"Reptiles","Ectotherm",576,"Lotic",-15.38,-55.83,"Months",1.38,"1000m",3,2007,2007-02-15,238,"Gut content (non-lethal)","Whole population","NA",53,"Phylum","Family"
"Brito_2015","Mesoclemmys_vanderhaegei",944935,18,18,1,"Reptiles","Ectotherm",576,"Lotic",-15.4,-55.8,"Months",1.38,"1000m",3,2007,2007-02-15,238,"Gut content (non-lethal)","Whole population","NA",53,"Phylum","Family"
"Santos_2007","Mesoplodon_densirostris",6470,1,1,1,"Mammals","Endotherm",929900,"Marine",28.12,-14.24,NA,NA,NA,NA,2002,2002-09-24,277,"Gut content (lethal)","Sub-population","Mature",7,"Family","Species"
"Santos_2007","Mesoplodon_europaeus",825961,1,1,1,"Mammals","Endotherm",1200000,"Marine",28.63,-13.82,NA,NA,NA,NA,2002,2002-09-24,277,"Gut content (lethal)","Sub-population","Immature",3,"Species","Species"
"Nakagawa_2023","Mesyatsia",5018794,1,1,1,"Arthropods","Ectotherm",NA,"Lotic",35.33,135.75,NA,NA,NA,NA,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Dayton_1977","Meyenaster_gelatinosus",752702,86,42,0.4884,"Echinoderms","Ectotherm",NA,"Marine",-45.28,-74.58,"Hours",-1.78,"1000m",3,1972,1972-05-15,328,"Direct observation","Whole population","NA",11,"Genus","Species"
"Dayton_1977","Meyenaster_gelatinosus",752702,148,59,0.3986,"Echinoderms","Ectotherm",NA,"Marine",-47.36,-74.52,"Hours",-1.78,"1000m",3,1972,1972-05-15,328,"Direct observation","Whole population","NA",10,"Species","Species"
"Dayton_1977","Meyenaster_gelatinosus",752702,138,87,0.6304,"Echinoderms","Ectotherm",NA,"Marine",-36.68,-73.04,"Hours",-1.78,"1000m",3,1972,1972-11-15,148,"Direct observation","Whole population","NA",14,"Species","Species"
"Dayton_1977","Meyenaster_gelatinosus",752702,52,31,0.5962,"Echinoderms","Ectotherm",NA,"Marine",-42.85,-72.92,"Hours",-1.78,"100m",2,1972,1972-05-15,328,"Direct observation","Whole population","NA",4,"Species","Species"
"Dayton_1977","Meyenaster_gelatinosus",752702,328,192,0.5854,"Echinoderms","Ectotherm",NA,"Marine",-46.58,-75.51,"Hours",-1.78,"100m",2,1972,1972-05-15,328,"Direct observation","Whole population","NA",17,"Species","Species"
"Dayton_1977","Meyenaster_gelatinosus",752702,57,23,0.4035,"Echinoderms","Ectotherm",NA,"Marine",-32.93,-71.55,"Hours",-1.78,"1000m",3,1972,1972-11-15,148,"Direct observation","Whole population","NA",9,"Species","Species"
"Humphries_1992","Microcarbo_melanoleucos",9838,30,21,0.7,"Birds","Endotherm",750,"Marine",-34.83,117.42,"Months",1.38,"10km",4,1989,1989-12-15,177,"Gut content (lethal)","Whole population","NA",8,"Family","Species"
"Arrington_2002","Microglanis_iheringi",1087479,247,188,0.7611,"Fish","Ectotherm",1.64,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Eriksen_2021","Micromesistius_poutassou",780760,36,21,0.5833,"Fish","Ectotherm",1155,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-08-15,237,"Gut content (lethal)","Whole population","NA",6,"Phylum","Order"
"Prokopchuk_2006","Micromesistius_poutassou",780760,100,99,0.99,"Fish","Ectotherm",1155,"Marine",67,3,"Days",0,"100km",5,2002,2002-06-15,176,"Gut content (lethal)","Whole population","NA",4,"Order","Species"
"Prokopchuk_2006","Micromesistius_poutassou",780760,198,149,0.753,"Fish","Ectotherm",1155,"Marine",67,3,"Days",0,"100km",5,2001,2001-07-15,206,"Gut content (lethal)","Whole population","NA",2,"Genus","Species"
"Prokopchuk_2006","Micromesistius_poutassou",780760,30,30,1,"Fish","Ectotherm",1155,"Marine",67,3,"Days",0,"100km",5,2002,2002-07-15,206,"Gut content (lethal)","Whole population","NA",3,"Order","Species"
"Eriksen_2021","Micromesistius_poutassou",780760,238,140,0.5882,"Fish","Ectotherm",1155,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-11-15,329,"Gut content (lethal)","Whole population","NA",3,"Phylum","Order"
"Eriksen_2021","Micromesistius_poutassou",780760,186,121,0.6505,"Fish","Ectotherm",1155,"Marine",75,36,"Months",1.38,"100km",5,2015,2015-05-15,145,"Gut content (lethal)","Whole population","NA",7,"Phylum","Order"
"Prokopchuk_2006","Micromesistius_poutassou",780760,148,138,0.932,"Fish","Ectotherm",1155,"Marine",67,3,"Days",0,"100km",5,2001,2001-06-15,176,"Gut content (lethal)","Whole population","NA",3,"Order","Species"
"Mitchell_1953","Micrometrus_minimus",338064,9,9,1,"Fish","Ectotherm",71.8,"Marine",33.73,-118.36,"Minutes",-3.56,"10m",1,1949,1949-03-12 15:00:00,81,"Gut content (lethal)","Sub-population","Male",4,"Class","Species"
"Mitchell_1953","Micrometrus_minimus",338064,18,13,0.7222,"Fish","Ectotherm",71.8,"Marine",33.73,-118.36,"Minutes",-3.56,"10m",1,1949,1949-03-12 15:00:00,81,"Gut content (lethal)","Sub-population","Female 70-95mm",7,"Order","Species"
"Mitchell_1953","Micrometrus_minimus",338064,7,5,0.7143,"Fish","Ectotherm",71.8,"Marine",33.73,-118.36,"Minutes",-3.56,"10m",1,1949,1949-03-12 15:00:00,81,"Gut content (lethal)","Sub-population","Female 105-125mm",10,"Class","Species"
"Arrington_2002","Micropanchax_johnstoni",3641893,65,64,0.9846,"Fish","Ectotherm",76.5,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Minello_1989","Micropogonias_undulatus",987393,4,3,0.75,"Fish","Ectotherm",274,"Marine",28.6,-96.53,"Days",0,"1000m",3,1985,1985-10-15,298,"Gut content (lethal)","Whole population","NA",2,"Order","Order"
"Minello_1989","Micropogonias_undulatus",987393,49,47,0.9592,"Fish","Ectotherm",274,"Marine",28.69,-96.57,"Days",0,"1000m",3,1986,1986-05-15,145,"Gut content (lethal)","Whole population","NA",4,"Phylum","Order"
"Minello_1989","Micropogonias_undulatus",987393,2,2,1,"Fish","Ectotherm",274,"Marine",28.6,-96.53,"Days",0,"1000m",3,1986,1986-08-15,237,"Gut content (lethal)","Whole population","NA",2,"Phylum","Order"
"Arrington_2002","Micropogonias_undulatus",987393,514,442,0.8599,"Fish","Ectotherm",274,"Marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Reid_1956","Micropogonias_undulatus",987393,83,73,0.8795,"Fish","Ectotherm",274,"Marine",29.52,-94.62,"Years",2.86,"1000m",3,1955,1955-07-15,206,"Gut content (lethal)","Whole population","NA",6,"Phylum","Species"
"Minello_1989","Micropogonias_undulatus",987393,5,5,1,"Fish","Ectotherm",274,"Marine",28.69,-96.57,"Days",0,"1000m",3,1985,1985-10-15,298,"Gut content (lethal)","Whole population","NA",1,"Order","Order"
"Minello_1989","Micropogonias_undulatus",987393,62,60,0.9677,"Fish","Ectotherm",274,"Marine",28.6,-96.53,"Days",0,"1000m",3,1986,1986-05-15,145,"Gut content (lethal)","Whole population","NA",3,"Class","Genus"
"Minello_1989","Micropogonias_undulatus",987393,31,30,0.9677,"Fish","Ectotherm",274,"Marine",28.69,-96.57,"Days",0,"1000m",3,1986,1986-08-15,237,"Gut content (lethal)","Whole population","NA",2,"Class","Order"
"Weidel_2000","Micropterus_dolomieu",235372,531,462,0.87,"Fish","Ectotherm",6398,"Lentic",43.63,-74.93,"Months",1.38,"100m",2,1996,1996-07-15,207,"Gut content (lethal)","Whole population","NA",8,"Phylum","Species"
"Clady_1974","Micropterus_dolomieu",235372,80,42,0.525,"Fish","Ectotherm",6398,"Lentic",46.24,-89.31,"Months",1.38,"100m",2,1968,1968-06-15,177,"Gut content (lethal)","Sub-population","Adult",3,"Class","Species"
"Clady_1974","Micropterus_dolomieu",235372,35,33,0.9429,"Fish","Ectotherm",6398,"Lentic",46.24,-89.31,"Months",1.38,"100m",2,1968,1968-09-15,269,"Gut content (lethal)","Sub-population","Fry",4,"Class","Genus"
"Clady_1974","Micropterus_dolomieu",235372,46,28,0.6087,"Fish","Ectotherm",6398,"Lentic",46.24,-89.31,"Months",1.38,"100m",2,1968,1968-07-15,207,"Gut content (lethal)","Sub-population","Adult",3,"Phylum","Species"
